year,month,rank_ILR_1,nstocks,ret_vw
1967,1,1,238,14.0824
1967,1,2,225,8.5556
1967,1,3,282,12.4152
1967,1,4,322,12.3401
1967,1,5,281,10.7778
1967,1,6,271,11.0547
1967,1,7,212,11.6536
1967,1,8,84,14.8453
1967,1,9,47,10.0307
1967,2,1,143,2.5487
1967,2,2,312,1.6231
1967,2,3,119,3.5429
1967,2,4,267,3.1782
1967,2,5,283,1.0847
1967,2,6,255,3.8885
1967,2,7,285,-0.3885
1967,2,8,202,3.2562
1967,2,9,100,1.9022
1967,3,1,122,1.7401
1967,3,2,383,4.4743
1967,3,3,233,3.7438
1967,3,4,264,6.5387
1967,3,5,200,7.1058
1967,3,6,375,3.8639
1967,3,7,180,7.0311
1967,3,8,93,10.2869
1967,3,9,120,5.4191
1967,4,1,68,6.4731
1967,4,2,357,5.2072
1967,4,3,268,2.9629
1967,4,4,322,5.7394
1967,4,5,302,3.1230
1967,4,6,147,4.7358
1967,4,7,120,4.1930
1967,4,8,205,6.5101
1967,4,9,178,7.9838
1967,5,1,69,-1.6666
1967,5,2,376,1.6899
1967,5,3,272,-2.0093
1967,5,4,251,-3.6770
1967,5,5,278,-1.2815
1967,5,6,247,-4.3725
1967,5,7,120,-2.2652
1967,5,8,154,-1.8217
1967,5,9,202,-6.3987
1967,6,1,147,7.2434
1967,6,2,324,1.8743
1967,6,3,287,2.3769
1967,6,4,238,4.6676
1967,6,5,244,2.0634
1967,6,6,349,4.3281
1967,6,7,174,4.3190
1967,6,8,86,8.0431
1967,6,9,114,9.0800
1967,7,1,224,5.1936
1967,7,2,225,4.1205
1967,7,3,421,7.4158
1967,7,4,318,4.5499
1967,7,5,335,7.8542
1967,7,6,94,5.8106
1967,7,7,155,5.6354
1967,7,8,112,7.0570
1967,7,9,81,4.4575
1967,8,1,83,-0.3332
1967,8,2,194,1.8901
1967,8,3,95,-0.9468
1967,8,4,228,-0.9144
1967,8,5,304,-0.2281
1967,8,6,531,0.2310
1967,8,7,299,-0.6285
1967,8,8,175,-2.5300
1967,8,9,49,-4.1748
1967,9,1,34,4.6284
1967,9,2,89,1.6814
1967,9,3,257,3.5087
1967,9,4,296,3.4055
1967,9,5,326,5.4570
1967,9,6,256,3.1731
1967,9,7,321,4.5603
1967,9,8,218,5.3242
1967,9,9,165,6.6625
1967,10,1,145,-3.1274
1967,10,2,276,-7.0354
1967,10,3,243,-3.6728
1967,10,4,311,-2.0480
1967,10,5,280,-2.5388
1967,10,6,285,-3.7366
1967,10,7,192,-1.7001
1967,10,8,123,2.9071
1967,10,9,111,0.6558
1967,11,1,202,0.9746
1967,11,2,282,-0.0996
1967,11,3,429,0.2541
1967,11,4,126,-0.8583
1967,11,5,149,-1.1685
1967,11,6,187,2.7401
1967,11,7,363,1.0592
1967,11,8,150,0.3619
1967,11,9,79,0.6104
1967,12,1,62,5.4196
1967,12,2,209,5.6277
1967,12,3,249,4.1409
1967,12,4,313,4.2917
1967,12,5,356,4.4220
1967,12,6,276,3.6083
1967,12,7,187,8.2220
1967,12,8,252,5.4028
1967,12,9,65,5.1152
1968,1,1,156,-6.4996
1968,1,2,149,-2.0184
1968,1,3,333,-4.4349
1968,1,4,295,-4.5342
1968,1,5,327,-3.6043
1968,1,6,362,-3.3947
1968,1,7,148,-0.0893
1968,1,8,73,-1.0233
1968,1,9,125,-4.2969
1968,2,1,158,-5.8400
1968,2,2,156,-6.6977
1968,2,3,203,-5.4552
1968,2,4,261,-4.0285
1968,2,5,279,-7.0255
1968,2,6,68,-4.5494
1968,2,7,298,-2.8731
1968,2,8,418,-3.8888
1968,2,9,118,0.4273
1968,3,1,105,-0.6290
1968,3,2,189,1.3672
1968,3,3,223,1.4407
1968,3,4,156,0.7166
1968,3,5,190,0.6937
1968,3,6,337,0.8617
1968,3,7,292,1.0190
1968,3,8,273,-1.1572
1968,3,9,197,-1.2291
1968,4,1,173,12.7599
1968,4,2,202,16.2634
1968,4,3,214,7.8409
1968,4,4,339,10.6072
1968,4,5,332,12.3339
1968,4,6,184,11.2072
1968,4,7,238,12.5482
1968,4,8,173,11.4158
1968,4,9,116,15.5292
1968,5,1,185,0.4298
1968,5,2,303,3.5180
1968,5,3,80,4.8760
1968,5,4,284,4.7355
1968,5,5,314,5.3311
1968,5,6,246,4.9881
1968,5,7,324,3.7102
1968,5,8,170,7.7855
1968,5,9,67,7.8866
1968,6,1,234,-0.2617
1968,6,2,272,2.7036
1968,6,3,211,-0.2287
1968,6,4,414,0.8140
1968,6,5,131,-1.4146
1968,6,6,254,-1.1165
1968,6,7,310,3.1715
1968,6,8,90,-1.7919
1968,6,9,61,1.1374
1968,7,1,70,-4.0511
1968,7,2,241,-5.5976
1968,7,3,341,-4.5271
1968,7,4,125,-5.5780
1968,7,5,423,-3.4373
1968,7,6,236,-3.7023
1968,7,7,219,-4.0315
1968,7,8,133,-1.6193
1968,7,9,179,-2.5333
1968,8,1,89,0.9773
1968,8,2,294,1.6054
1968,8,3,150,3.9361
1968,8,4,309,3.4982
1968,8,5,301,3.0664
1968,8,6,169,2.3785
1968,8,7,88,-0.2987
1968,8,8,419,2.6067
1968,8,9,138,4.2382
1968,9,1,59,4.9803
1968,9,2,146,6.4911
1968,9,3,288,3.9914
1968,9,4,235,2.8598
1968,9,5,459,5.7402
1968,9,6,173,7.8279
1968,9,7,305,5.7804
1968,9,8,101,8.2563
1968,9,9,199,7.6255
1968,10,1,166,-0.0742
1968,10,2,135,-1.3617
1968,10,3,291,1.4609
1968,10,4,218,-0.3972
1968,10,5,322,0.9027
1968,10,6,206,1.3036
1968,10,7,386,1.8753
1968,10,8,196,0.7316
1968,10,9,43,-1.2262
1968,11,1,51,9.9828
1968,11,2,227,6.4272
1968,11,3,217,8.0984
1968,11,4,400,6.8261
1968,11,5,235,7.6687
1968,11,6,136,4.7595
1968,11,7,325,5.1159
1968,11,8,267,4.2169
1968,11,9,104,7.9850
1968,12,1,118,-0.9348
1968,12,2,418,-2.2000
1968,12,3,175,-2.8290
1968,12,4,316,-2.1574
1968,12,5,298,-2.2942
1968,12,6,238,-2.2931
1968,12,7,214,-0.3502
1968,12,8,114,-1.1178
1968,12,9,81,-0.0034
1969,1,1,165,4.1483
1969,1,2,271,-2.5732
1969,1,3,243,-2.7207
1969,1,4,216,-2.5435
1969,1,5,363,-1.2741
1969,1,6,342,0.1274
1969,1,7,128,0.2093
1969,1,8,176,-1.2691
1969,1,9,68,-0.2935
1969,2,1,89,-7.7175
1969,2,2,234,-6.6369
1969,2,3,84,-8.9104
1969,2,4,213,-7.9115
1969,2,5,329,-3.9531
1969,2,6,419,-6.5217
1969,2,7,175,-5.5972
1969,2,8,278,-7.5939
1969,2,9,154,-8.9354
1969,3,1,135,4.0927
1969,3,2,132,1.8850
1969,3,3,270,-0.6494
1969,3,4,79,-0.4178
1969,3,5,217,1.5530
1969,3,6,349,-0.0886
1969,3,7,253,3.4168
1969,3,8,277,4.5964
1969,3,9,275,6.3341
1969,4,1,88,-3.2271
1969,4,2,164,-1.1383
1969,4,3,203,0.3775
1969,4,4,325,-0.9570
1969,4,5,290,3.1575
1969,4,6,335,2.0119
1969,4,7,186,0.6641
1969,4,8,339,3.3475
1969,4,9,60,1.6546
1969,5,1,29,0.2560
1969,5,2,112,-2.8590
1969,5,3,279,-0.5776
1969,5,4,352,1.3724
1969,5,5,299,1.1179
1969,5,6,334,0.4276
1969,5,7,305,-1.3169
1969,5,8,180,-1.3074
1969,5,9,108,1.7682
1969,6,1,77,-12.1813
1969,6,2,223,-12.5991
1969,6,3,201,-7.6725
1969,6,4,308,-8.9954
1969,6,5,454,-7.2587
1969,6,6,351,-6.1250
1969,6,7,140,-8.9678
1969,6,8,100,-7.8901
1969,6,9,151,-9.7092
1969,7,1,92,-11.0684
1969,7,2,185,-6.5576
1969,7,3,221,-10.1685
1969,7,4,210,-6.8187
1969,7,5,322,-8.3615
1969,7,6,251,-8.3138
1969,7,7,319,-4.8697
1969,7,8,110,-4.9878
1969,7,9,308,-5.2634
1969,8,1,201,5.7572
1969,8,2,179,6.6851
1969,8,3,120,5.9242
1969,8,4,294,5.7677
1969,8,5,354,6.1455
1969,8,6,313,5.4457
1969,8,7,205,3.6314
1969,8,8,305,4.6423
1969,8,9,58,7.5956
1969,9,1,242,-2.8368
1969,9,2,257,-1.8433
1969,9,3,264,-0.7764
1969,9,4,300,-0.3959
1969,9,5,86,0.9401
1969,9,6,290,-1.9039
1969,9,7,401,-0.0271
1969,9,8,147,-0.6473
1969,9,9,58,2.2747
1969,10,1,217,3.4803
1969,10,2,409,5.7566
1969,10,3,108,5.6765
1969,10,4,232,7.6274
1969,10,5,361,7.4207
1969,10,6,238,8.7222
1969,10,7,215,7.9508
1969,10,8,200,9.4466
1969,10,9,72,13.4313
1969,11,1,143,-2.1918
1969,11,2,225,-3.9529
1969,11,3,265,-5.2300
1969,11,4,379,-3.8029
1969,11,5,235,-2.8691
1969,11,6,394,-2.7131
1969,11,7,219,-4.3861
1969,11,8,153,-2.2206
1969,11,9,46,-2.0972
1969,12,1,107,-8.6301
1969,12,2,295,-4.2348
1969,12,3,306,-0.4762
1969,12,4,386,-3.5223
1969,12,5,355,-0.4712
1969,12,6,241,-2.4368
1969,12,7,162,-3.5693
1969,12,8,134,-0.7012
1969,12,9,77,0.7616
1970,1,1,46,-5.4626
1970,1,2,241,-7.0121
1970,1,3,220,-8.0295
1970,1,4,311,-8.6525
1970,1,5,506,-7.5456
1970,1,6,279,-5.1486
1970,1,7,172,-5.5788
1970,1,8,213,-7.8970
1970,1,9,77,-4.8585
1970,2,1,80,4.2848
1970,2,2,287,3.3910
1970,2,3,330,7.5750
1970,2,4,244,4.0392
1970,2,5,312,4.0075
1970,2,6,433,6.0989
1970,2,7,184,-0.2911
1970,2,8,144,6.4614
1970,2,9,58,6.7994
1970,3,1,36,-1.6337
1970,3,2,192,-2.8152
1970,3,3,206,-1.6717
1970,3,4,234,-1.5468
1970,3,5,376,-3.3205
1970,3,6,334,-1.2906
1970,3,7,156,-1.2287
1970,3,8,420,-0.2264
1970,3,9,134,-2.2851
1970,4,1,68,-17.2815
1970,4,2,146,-14.2572
1970,4,3,280,-17.7323
1970,4,4,171,-15.3698
1970,4,5,200,-14.1138
1970,4,6,438,-11.5110
1970,4,7,284,-6.4821
1970,4,8,161,-14.4096
1970,4,9,347,-13.4174
1970,5,1,101,-13.4114
1970,5,2,243,-10.9139
1970,5,3,126,-10.7023
1970,5,4,170,-8.0957
1970,5,5,294,-7.9434
1970,5,6,493,-8.5302
1970,5,7,224,-5.6096
1970,5,8,281,-6.0667
1970,5,9,164,-4.4631
1970,6,1,79,-9.8530
1970,6,2,254,-7.9206
1970,6,3,230,-8.9049
1970,6,4,169,-5.6415
1970,6,5,485,-1.6392
1970,6,6,228,-6.5617
1970,6,7,303,-6.4369
1970,6,8,141,-7.5444
1970,6,9,213,-0.6633
1970,7,1,133,4.9613
1970,7,2,193,8.1083
1970,7,3,169,9.8795
1970,7,4,278,5.1908
1970,7,5,317,5.0551
1970,7,6,453,6.7440
1970,7,7,228,7.7485
1970,7,8,218,4.8421
1970,7,9,108,4.0662
1970,8,1,61,4.0293
1970,8,2,124,3.7559
1970,8,3,315,4.7071
1970,8,4,150,3.5620
1970,8,5,260,4.5779
1970,8,6,226,6.2563
1970,8,7,376,7.9399
1970,8,8,487,4.4548
1970,8,9,104,7.4695
1970,9,1,39,17.1641
1970,9,2,213,8.0346
1970,9,3,115,6.3293
1970,9,4,371,8.4800
1970,9,5,338,7.6717
1970,9,6,420,5.3579
1970,9,7,157,11.9018
1970,9,8,322,7.0357
1970,9,9,130,7.3681
1970,10,1,272,-2.7983
1970,10,2,253,1.1001
1970,10,3,238,-2.2230
1970,10,4,252,-3.8817
1970,10,5,432,-2.8258
1970,10,6,257,-7.5631
1970,10,7,144,-4.7709
1970,10,8,196,-4.3549
1970,10,9,72,-6.7623
1970,11,1,71,-1.2945
1970,11,2,215,6.3192
1970,11,3,221,2.2364
1970,11,4,186,3.2434
1970,11,5,381,4.5763
1970,11,6,267,2.8025
1970,11,7,442,5.9241
1970,11,8,207,2.4191
1970,11,9,132,5.8667
1970,12,1,57,5.3474
1970,12,2,136,6.7943
1970,12,3,311,6.3780
1970,12,4,274,11.1127
1970,12,5,281,7.6533
1970,12,6,344,5.5744
1970,12,7,124,5.8492
1970,12,8,544,6.3670
1970,12,9,58,4.8186
1971,1,1,44,7.9991
1971,1,2,184,8.0892
1971,1,3,101,9.9450
1971,1,4,339,7.1911
1971,1,5,244,8.3306
1971,1,6,310,6.4527
1971,1,7,396,8.3452
1971,1,8,204,8.6367
1971,1,9,303,7.4420
1971,2,1,189,3.6925
1971,2,2,289,3.3773
1971,2,3,223,3.5278
1971,2,4,297,0.8824
1971,2,5,169,5.3914
1971,2,6,500,2.6018
1971,2,7,137,2.6294
1971,2,8,195,5.3325
1971,2,9,129,8.6879
1971,3,1,389,1.8642
1971,3,2,357,4.3570
1971,3,3,141,6.4278
1971,3,4,351,3.9649
1971,3,5,243,4.9147
1971,3,6,201,4.8503
1971,3,7,228,7.7707
1971,3,8,168,6.8100
1971,3,9,49,4.6844
1971,4,1,103,2.8813
1971,4,2,244,4.1752
1971,4,3,467,4.3682
1971,4,4,184,6.4645
1971,4,5,307,3.4488
1971,4,6,310,4.8784
1971,4,7,130,2.8060
1971,4,8,202,3.8012
1971,4,9,180,1.2478
1971,5,1,190,-7.0683
1971,5,2,230,-3.8997
1971,5,3,204,-2.5440
1971,5,4,61,-5.4957
1971,5,5,344,-3.3342
1971,5,6,351,-2.9715
1971,5,7,422,-2.7967
1971,5,8,180,-2.9358
1971,5,9,151,-4.7849
1971,6,1,50,-0.3730
1971,6,2,275,-0.9497
1971,6,3,222,0.2271
1971,6,4,291,-1.9292
1971,6,5,427,-1.2589
1971,6,6,220,0.9706
1971,6,7,300,0.2347
1971,6,8,190,0.2790
1971,6,9,162,1.2032
1971,7,1,174,-5.7634
1971,7,2,362,-6.7661
1971,7,3,237,-7.0892
1971,7,4,279,-2.3701
1971,7,5,195,-6.7282
1971,7,6,222,-4.8588
1971,7,7,207,-2.5516
1971,7,8,250,-7.5144
1971,7,9,206,-7.8442
1971,8,1,75,6.6516
1971,8,2,110,6.2327
1971,8,3,182,6.4159
1971,8,4,299,5.1945
1971,8,5,289,4.3339
1971,8,6,259,2.6453
1971,8,7,322,3.5037
1971,8,8,446,3.7067
1971,8,9,157,4.0004
1971,9,1,281,-2.0967
1971,9,2,131,1.1513
1971,9,3,162,-3.7041
1971,9,4,208,0.2665
1971,9,5,156,-0.5066
1971,9,6,458,0.7703
1971,9,7,244,0.8591
1971,9,8,280,-0.5549
1971,9,9,230,-1.1035
1971,10,1,103,-6.5768
1971,10,2,243,-7.5930
1971,10,3,296,-5.4321
1971,10,4,317,-5.4893
1971,10,5,233,-6.8856
1971,10,6,224,-3.0959
1971,10,7,362,-3.7335
1971,10,8,285,-5.4481
1971,10,9,98,-6.1320
1971,11,1,58,-2.5944
1971,11,2,349,-1.4471
1971,11,3,184,-3.9522
1971,11,4,318,-2.4710
1971,11,5,235,-0.7572
1971,11,6,476,-0.0975
1971,11,7,171,-1.3752
1971,11,8,113,0.5508
1971,11,9,264,-1.8316
1971,12,1,84,13.5289
1971,12,2,272,13.0481
1971,12,3,150,12.1875
1971,12,4,231,13.3098
1971,12,5,386,7.1351
1971,12,6,302,10.8092
1971,12,7,321,9.9190
1971,12,8,248,9.7537
1971,12,9,186,12.9063
1972,1,1,193,5.9973
1972,1,2,293,0.8376
1972,1,3,420,3.0912
1972,1,4,365,3.9113
1972,1,5,222,10.1259
1972,1,6,235,1.7650
1972,1,7,154,6.9110
1972,1,8,198,4.4590
1972,1,9,111,10.0449
1972,2,1,239,3.0654
1972,2,2,433,2.3388
1972,2,3,192,4.2239
1972,2,4,350,4.9064
1972,2,5,273,4.4997
1972,2,6,198,1.1188
1972,2,7,282,4.4342
1972,2,8,121,3.7214
1972,2,9,111,4.4554
1972,3,1,163,2.2348
1972,3,2,159,1.4162
1972,3,3,381,-2.1824
1972,3,4,339,2.4573
1972,3,5,315,-2.4682
1972,3,6,158,1.1796
1972,3,7,371,0.6225
1972,3,8,178,2.1345
1972,3,9,138,0.0203
1972,4,1,141,-1.3631
1972,4,2,181,0.7907
1972,4,3,282,-1.0085
1972,4,4,281,-0.7724
1972,4,5,257,1.4951
1972,4,6,255,2.7495
1972,4,7,424,2.4768
1972,4,8,236,3.1888
1972,4,9,151,0.5992
1972,5,1,186,-1.9973
1972,5,2,268,-2.6656
1972,5,3,381,3.3926
1972,5,4,333,-0.1694
1972,5,5,184,1.8991
1972,5,6,378,2.4334
1972,5,7,160,0.0212
1972,5,8,175,1.9163
1972,5,9,148,0.2942
1972,6,1,62,-5.8841
1972,6,2,209,-2.9560
1972,6,3,308,-4.3713
1972,6,4,471,-2.5207
1972,6,5,256,-3.1025
1972,6,6,259,-5.5793
1972,6,7,197,-1.7575
1972,6,8,295,-0.3196
1972,6,9,157,0.1640
1972,7,1,93,-2.2112
1972,7,2,228,-5.0344
1972,7,3,236,-0.7828
1972,7,4,420,-3.1843
1972,7,5,292,-1.6859
1972,7,6,296,-1.2580
1972,7,7,386,0.7804
1972,7,8,161,-3.2039
1972,7,9,101,-2.2468
1972,8,1,70,3.1342
1972,8,2,196,1.4163
1972,8,3,275,3.7787
1972,8,4,205,-0.9809
1972,8,5,476,2.3056
1972,8,6,309,4.4761
1972,8,7,382,3.0864
1972,8,8,190,2.5742
1972,8,9,117,1.9250
1972,9,1,82,-3.3236
1972,9,2,194,-2.2234
1972,9,3,373,-0.1659
1972,9,4,357,-3.4493
1972,9,5,209,-4.3828
1972,9,6,197,-0.8281
1972,9,7,352,-0.0037
1972,9,8,259,-4.5540
1972,9,9,203,-5.9000
1972,10,1,47,-2.8808
1972,10,2,163,-0.4938
1972,10,3,342,1.2402
1972,10,4,282,-0.5626
1972,10,5,283,-0.2617
1972,10,6,261,-1.4653
1972,10,7,145,-0.5780
1972,10,8,498,1.5754
1972,10,9,214,0.5268
1972,11,1,73,9.3702
1972,11,2,192,5.3473
1972,11,3,184,4.0993
1972,11,4,248,7.1192
1972,11,5,376,6.5595
1972,11,6,409,5.4316
1972,11,7,265,3.5264
1972,11,8,264,3.3531
1972,11,9,229,4.9374
1972,12,1,170,3.1696
1972,12,2,83,2.5424
1972,12,3,187,0.2658
1972,12,4,192,1.4331
1972,12,5,551,-1.0767
1972,12,6,356,2.1353
1972,12,7,109,0.3612
1972,12,8,402,-1.6915
1972,12,9,201,-3.1070
1973,1,1,270,-5.8211
1973,1,2,392,-0.5020
1973,1,3,517,-4.8912
1973,1,4,678,-6.2822
1973,1,5,407,-4.9671
1973,1,6,724,-3.7077
1973,1,7,211,-2.3379
1973,1,8,258,-3.4458
1973,1,9,447,-4.3332
1973,2,1,297,-7.6559
1973,2,2,570,-5.6311
1973,2,3,469,-9.1832
1973,2,4,316,-5.4527
1973,2,5,782,-6.8277
1973,2,6,676,-4.2374
1973,2,7,210,-2.7550
1973,2,8,300,-3.2678
1973,2,9,304,-0.0058
1973,3,1,342,-4.0216
1973,3,2,532,-3.6570
1973,3,3,752,-1.8820
1973,3,4,717,-1.3351
1973,3,5,193,-1.2301
1973,3,6,500,-1.1752
1973,3,7,429,0.0872
1973,3,8,298,-0.3564
1973,3,9,142,-0.2366
1973,4,1,961,-9.6331
1973,4,2,544,-7.5092
1973,4,3,209,-12.3192
1973,4,4,462,-2.6223
1973,4,5,507,-4.5449
1973,4,6,277,-11.3585
1973,4,7,325,-6.0815
1973,4,8,197,-5.2703
1973,4,9,400,-2.2043
1973,5,1,248,-15.2184
1973,5,2,387,-4.3064
1973,5,3,249,-5.4426
1973,5,4,879,-6.2898
1973,5,5,459,-2.8625
1973,5,6,400,-1.7832
1973,5,7,395,-2.9324
1973,5,8,702,-2.7434
1973,5,9,147,0.6896
1973,6,1,236,-5.0886
1973,6,2,613,-8.9664
1973,6,3,406,-5.5189
1973,6,4,458,-2.2184
1973,6,5,408,-2.4735
1973,6,6,576,-3.9743
1973,6,7,302,-1.3876
1973,6,8,609,-0.8227
1973,6,9,197,1.6760
1973,7,1,238,18.1365
1973,7,2,437,11.7334
1973,7,3,797,10.0595
1973,7,4,336,11.5295
1973,7,5,649,5.7590
1973,7,6,509,12.5822
1973,7,7,266,3.9009
1973,7,8,411,8.4513
1973,7,9,139,9.6825
1973,8,1,405,-5.9278
1973,8,2,335,-3.5689
1973,8,3,405,-2.7232
1973,8,4,293,-0.1366
1973,8,5,546,-0.4919
1973,8,6,451,-3.7917
1973,8,7,712,-3.1532
1973,8,8,476,-2.0719
1973,8,9,133,-9.5925
1973,9,1,126,11.7591
1973,9,2,235,6.4238
1973,9,3,569,8.4658
1973,9,4,540,7.0589
1973,9,5,448,2.3478
1973,9,6,550,8.0231
1973,9,7,632,9.9300
1973,9,8,294,8.2047
1973,9,9,322,7.1377
1973,10,1,364,0.3476
1973,10,2,99,-0.2373
1973,10,3,461,0.8386
1973,10,4,394,-2.8513
1973,10,5,672,-1.8297
1973,10,6,680,-1.3193
1973,10,7,472,-4.0884
1973,10,8,430,-0.2464
1973,10,9,127,2.8046
1973,11,1,166,-16.2195
1973,11,2,424,-26.3359
1973,11,3,802,-13.4012
1973,11,4,432,-13.0618
1973,11,5,566,-19.6312
1973,11,6,390,-11.8085
1973,11,7,289,-12.4761
1973,11,8,387,-12.0950
1973,11,9,222,-6.4099
1973,12,1,296,-4.2060
1973,12,2,331,-4.6564
1973,12,3,514,1.6414
1973,12,4,765,-1.6982
1973,12,5,279,3.9062
1973,12,6,563,2.8731
1973,12,7,400,0.2546
1973,12,8,346,-0.5863
1973,12,9,116,8.8342
1974,1,1,226,10.4984
1974,1,2,353,3.1079
1974,1,3,332,3.3267
1974,1,4,808,6.9397
1974,1,5,549,3.3881
1974,1,6,466,2.6188
1974,1,7,265,1.2258
1974,1,8,378,1.6344
1974,1,9,195,1.8058
1974,2,1,256,-0.7564
1974,2,2,511,-2.3835
1974,2,3,262,0.8064
1974,2,4,447,-0.9260
1974,2,5,264,2.1586
1974,2,6,512,1.9283
1974,2,7,535,3.0013
1974,2,8,521,1.2848
1974,2,9,236,3.8849
1974,3,1,268,3.1720
1974,3,2,281,-0.4409
1974,3,3,317,-3.3589
1974,3,4,466,0.5689
1974,3,5,524,-0.5379
1974,3,6,675,-2.7651
1974,3,7,307,-4.2010
1974,3,8,501,-0.1143
1974,3,9,192,-4.3890
1974,4,1,254,-4.7979
1974,4,2,410,-3.6572
1974,4,3,555,-4.4123
1974,4,4,480,-5.5773
1974,4,5,361,-5.1386
1974,4,6,590,-3.0578
1974,4,7,407,-4.0248
1974,4,8,266,-4.8161
1974,4,9,208,-5.2149
1974,5,1,254,-8.4098
1974,5,2,318,-8.1967
1974,5,3,376,-4.7222
1974,5,4,491,-3.5722
1974,5,5,593,-2.3240
1974,5,6,302,-2.1883
1974,5,7,602,0.1720
1974,5,8,362,-4.8841
1974,5,9,226,-7.7594
1974,6,1,104,-2.9658
1974,6,2,390,-1.7479
1974,6,3,536,-3.0798
1974,6,4,354,-4.3926
1974,6,5,535,-1.5962
1974,6,6,304,-3.0563
1974,6,7,398,-1.0968
1974,6,8,619,-1.2556
1974,6,9,267,-2.7743
1974,7,1,201,-8.6738
1974,7,2,462,-6.9567
1974,7,3,550,-6.7687
1974,7,4,386,-8.3100
1974,7,5,549,-12.0883
1974,7,6,239,-4.5069
1974,7,7,622,-7.3692
1974,7,8,298,-6.6758
1974,7,9,182,-0.2953
1974,8,1,456,-10.7633
1974,8,2,375,-6.3876
1974,8,3,383,-6.7309
1974,8,4,209,-9.1904
1974,8,5,614,-7.2244
1974,8,6,364,-9.2032
1974,8,7,396,-6.0942
1974,8,8,344,-7.6756
1974,8,9,340,-9.7548
1974,9,1,412,-15.0330
1974,9,2,413,-10.9059
1974,9,3,397,-10.3950
1974,9,4,426,-11.6672
1974,9,5,562,-10.4587
1974,9,6,416,-8.7630
1974,9,7,277,-18.3397
1974,9,8,357,-12.2362
1974,9,9,180,-10.8190
1974,10,1,219,17.2167
1974,10,2,351,12.6004
1974,10,3,332,18.6983
1974,10,4,370,19.2422
1974,10,5,728,16.6735
1974,10,6,354,9.4570
1974,10,7,369,13.4966
1974,10,8,397,22.4748
1974,10,9,295,8.7174
1974,11,1,264,-6.5496
1974,11,2,451,-4.6673
1974,11,3,380,-3.1489
1974,11,4,561,-3.5218
1974,11,5,494,-4.8315
1974,11,6,319,-4.3457
1974,11,7,438,-3.3644
1974,11,8,327,-4.9644
1974,11,9,152,-2.2114
1974,12,1,271,-4.8808
1974,12,2,280,-6.8032
1974,12,3,467,-7.2237
1974,12,4,773,-2.8771
1974,12,5,350,-6.2526
1974,12,6,360,-6.5650
1974,12,7,377,-3.2437
1974,12,8,372,-2.0466
1974,12,9,113,-3.9882
1975,1,1,100,23.5152
1975,1,2,180,18.8332
1975,1,3,319,16.0613
1975,1,4,458,18.8057
1975,1,5,434,14.1107
1975,1,6,396,13.2869
1975,1,7,666,28.4022
1975,1,8,588,18.3970
1975,1,9,208,13.2881
1975,2,1,176,10.2868
1975,2,2,338,6.5135
1975,2,3,364,8.1263
1975,2,4,283,9.1668
1975,2,5,462,6.0527
1975,2,6,390,4.1349
1975,2,7,339,6.5345
1975,2,8,738,5.0268
1975,2,9,248,12.3738
1975,3,1,217,17.3439
1975,3,2,458,1.5187
1975,3,3,713,5.8610
1975,3,4,409,7.0729
1975,3,5,396,8.3161
1975,3,6,407,8.3050
1975,3,7,287,3.4687
1975,3,8,198,2.5353
1975,3,9,268,9.7166
1975,4,1,477,5.6060
1975,4,2,124,1.1642
1975,4,3,271,2.1924
1975,4,4,485,4.0092
1975,4,5,513,9.7640
1975,4,6,536,2.5587
1975,4,7,474,7.6679
1975,4,8,252,8.6377
1975,4,9,228,7.7774
1975,5,1,240,8.3025
1975,5,2,494,5.0745
1975,5,3,379,6.3347
1975,5,4,411,3.5575
1975,5,5,608,3.9388
1975,5,6,281,5.8407
1975,5,7,430,5.3096
1975,5,8,270,6.3524
1975,5,9,245,8.5470
1975,6,1,366,4.9408
1975,6,2,332,7.4496
1975,6,3,375,4.8439
1975,6,4,222,10.0287
1975,6,5,582,4.1140
1975,6,6,562,5.7558
1975,6,7,224,1.9718
1975,6,8,429,7.6726
1975,6,9,263,3.5560
1975,7,1,170,-7.1829
1975,7,2,216,-6.4026
1975,7,3,374,-5.5206
1975,7,4,463,-5.0038
1975,7,5,317,-1.6667
1975,7,6,420,-6.0397
1975,7,7,731,-5.6217
1975,7,8,569,-4.7087
1975,7,9,107,-5.5827
1975,8,1,198,-4.2694
1975,8,2,257,-6.6815
1975,8,3,805,-3.1925
1975,8,4,223,-0.9402
1975,8,5,344,-3.8483
1975,8,6,627,-2.7804
1975,8,7,405,-2.9091
1975,8,8,258,-3.1728
1975,8,9,261,-7.5073
1975,9,1,129,-5.2958
1975,9,2,136,-6.6747
1975,9,3,344,-2.1468
1975,9,4,317,-4.7838
1975,9,5,331,-2.7808
1975,9,6,452,-3.9086
1975,9,7,582,-2.2509
1975,9,8,556,-2.5267
1975,9,9,541,-5.8176
1975,10,1,184,3.1421
1975,10,2,466,0.9754
1975,10,3,218,7.0517
1975,10,4,202,8.7928
1975,10,5,464,2.6445
1975,10,6,596,3.7026
1975,10,7,582,8.3704
1975,10,8,442,6.2635
1975,10,9,235,1.9089
1975,11,1,175,1.7763
1975,11,2,287,-2.5225
1975,11,3,329,1.8624
1975,11,4,607,2.1663
1975,11,5,206,5.7817
1975,11,6,594,3.1708
1975,11,7,434,4.2439
1975,11,8,498,6.5260
1975,11,9,267,1.9412
1975,12,1,107,-1.5055
