year,month,rank_EPRD,nstocks,ret_vw
2015,6,6,137,-2.1947
2015,6,7,144,-3.1771
2015,6,8,133,-3.0977
2015,6,9,134,-2.8369
2015,6,10,149,-2.5619
2015,7,1,234,4.0709
2015,7,2,216,1.4505
2015,7,3,151,2.7558
2015,7,4,171,0.3990
2015,7,5,144,3.7654
2015,7,6,150,2.1082
2015,7,7,138,0.1823
2015,7,8,151,-0.5769
2015,7,9,145,-1.8090
2015,7,10,154,-2.0567
2015,8,1,233,-6.4492
2015,8,2,216,-5.5919
2015,8,3,151,-6.9012
2015,8,4,167,-5.1941
2015,8,5,144,-5.4682
2015,8,6,150,-5.1180
2015,8,7,136,-6.3586
2015,8,8,150,-5.7176
2015,8,9,145,-5.0125
2015,8,10,153,-5.7385
2015,9,1,230,-0.5642
2015,9,2,215,-1.4026
2015,9,3,150,0.2269
2015,9,4,166,-1.1723
2015,9,5,143,-2.8005
2015,9,6,150,-5.3678
2015,9,7,135,-6.1656
2015,9,8,150,-4.4847
2015,9,9,144,-2.9340
2015,9,10,153,-5.7822
2015,10,1,230,4.5844
2015,10,2,215,7.3498
2015,10,3,150,9.1903
2015,10,4,166,6.6507
2015,10,5,141,9.8817
2015,10,6,149,8.9390
2015,10,7,135,6.0715
2015,10,8,150,7.6419
2015,10,9,143,12.1705
2015,10,10,153,12.6449
2015,11,1,229,0.1938
2015,11,2,214,-0.1090
2015,11,3,148,0.8175
2015,11,4,165,0.8556
2015,11,5,140,1.8421
2015,11,6,148,-1.7506
2015,11,7,133,2.1195
2015,11,8,148,-0.8411
2015,11,9,141,0.2687
2015,11,10,151,-0.2879
2015,12,1,228,-1.4770
2015,12,2,214,-4.0824
2015,12,3,147,-0.2105
2015,12,4,164,-0.6154
2015,12,5,140,-0.1537
2015,12,6,148,-0.2303
2015,12,7,133,-3.8991
2015,12,8,147,-3.6694
2015,12,9,141,-1.3139
2015,12,10,150,-5.9875
2016,1,1,226,-0.9117
2016,1,2,212,-5.3885
2016,1,3,145,-3.2532
2016,1,4,162,-4.5343
2016,1,5,140,-4.5857
2016,1,6,147,-3.5963
2016,1,7,132,-9.8153
2016,1,8,146,-4.9088
2016,1,9,140,-7.9499
2016,1,10,150,-7.0111
2016,2,1,226,1.1026
2016,2,2,211,1.0248
2016,2,3,143,-1.4426
2016,2,4,160,1.7693
2016,2,5,139,-0.0948
2016,2,6,145,2.5783
2016,2,7,131,0.2348
2016,2,8,146,2.1579
2016,2,9,139,1.6801
2016,2,10,148,-2.0136
2016,3,1,226,5.4500
2016,3,2,211,8.7432
2016,3,3,143,5.6153
2016,3,4,157,7.6904
2016,3,5,137,6.0941
2016,3,6,144,6.7672
2016,3,7,131,6.9525
2016,3,8,146,6.9579
2016,3,9,139,8.1511
2016,3,10,148,11.0426
2016,4,1,226,-0.5564
2016,4,2,209,-5.1437
2016,4,3,141,-1.2024
2016,4,4,157,-0.4993
2016,4,5,137,3.8962
2016,4,6,143,-0.4857
2016,4,7,131,3.0511
2016,4,8,145,3.3536
2016,4,9,139,2.1156
2016,4,10,148,2.3260
2016,5,1,226,3.0429
2016,5,2,209,3.2731
2016,5,3,140,1.1599
2016,5,4,153,1.7615
2016,5,5,137,2.6309
2016,5,6,141,1.5973
2016,5,7,131,1.9263
2016,5,8,144,-0.1142
2016,5,9,137,-0.5873
2016,5,10,146,0.5904
2016,6,1,226,2.5123
2016,6,2,208,0.6848
2016,6,3,139,0.5843
2016,6,4,152,1.2609
2016,6,5,136,2.4399
2016,6,6,140,2.0638
2016,6,7,130,0.5621
2016,6,8,143,2.4198
2016,6,9,136,0.8323
2016,6,10,145,-2.3792
2016,7,1,223,1.9200
2016,7,2,194,5.7347
2016,7,3,184,3.2722
2016,7,4,157,3.7927
2016,7,5,134,5.3656
2016,7,6,141,5.1461
2016,7,7,137,3.1856
2016,7,8,145,0.0583
2016,7,9,135,2.4135
2016,7,10,139,4.8376
2016,8,1,222,-1.3529
2016,8,2,193,0.4247
2016,8,3,184,-0.6991
2016,8,4,157,-1.4806
2016,8,5,132,-1.0055
2016,8,6,140,-0.6473
2016,8,7,136,-0.1630
2016,8,8,145,1.1063
2016,8,9,135,0.6465
2016,8,10,138,-0.0049
2016,9,1,221,-1.6865
2016,9,2,193,2.2424
2016,9,3,183,-0.1723
2016,9,4,157,-0.1677
2016,9,5,132,1.5075
2016,9,6,140,-0.5072
2016,9,7,136,0.6080
2016,9,8,144,0.3836
2016,9,9,134,0.3426
2016,9,10,137,2.3355
2016,10,1,220,-2.1328
2016,10,2,192,-2.0593
2016,10,3,183,-0.8338
2016,10,4,156,-2.3324
2016,10,5,129,-5.2257
2016,10,6,139,-3.1163
2016,10,7,135,-3.6589
2016,10,8,141,-3.6016
2016,10,9,133,-1.5303
2016,10,10,137,-0.8262
2016,11,1,216,3.2538
2016,11,2,192,-0.6365
2016,11,3,181,2.0460
2016,11,4,156,3.9249
2016,11,5,129,2.8375
2016,11,6,139,3.8028
2016,11,7,135,5.2625
2016,11,8,140,7.2578
2016,11,9,133,5.7435
2016,11,10,136,6.0468
2016,12,1,215,0.7021
2016,12,2,191,2.6216
2016,12,3,181,2.4914
2016,12,4,155,0.5872
2016,12,5,129,1.6988
2016,12,6,138,1.4454
2016,12,7,134,1.2369
2016,12,8,139,2.4304
2016,12,9,133,1.4740
2016,12,10,136,1.0526
2017,1,1,214,2.2419
2017,1,2,190,2.7659
2017,1,3,181,2.4142
2017,1,4,155,0.2469
2017,1,5,128,4.2387
2017,1,6,138,3.0825
2017,1,7,133,1.8449
2017,1,8,139,0.1411
2017,1,9,132,-0.3271
2017,1,10,135,1.5103
2017,2,1,213,3.9077
2017,2,2,189,7.7877
2017,2,3,179,2.1668
2017,2,4,155,4.7835
2017,2,5,128,4.2031
2017,2,6,138,3.1133
2017,2,7,132,3.0336
2017,2,8,138,1.5099
2017,2,9,132,2.3331
2017,2,10,133,0.0317
2017,3,1,212,1.0137
2017,3,2,188,2.7848
2017,3,3,178,0.4809
2017,3,4,155,0.7889
2017,3,5,126,0.0601
2017,3,6,138,-0.9519
2017,3,7,131,0.7251
2017,3,8,137,-0.2222
2017,3,9,131,-0.7550
2017,3,10,133,0.0229
2017,4,1,212,2.2319
2017,4,2,187,1.0867
2017,4,3,178,1.9207
2017,4,4,154,1.7425
2017,4,5,126,0.4306
2017,4,6,136,0.5554
2017,4,7,131,0.0687
2017,4,8,136,0.3527
2017,4,9,130,0.3129
2017,4,10,133,0.8314
2017,5,1,212,3.1486
2017,5,2,187,2.6976
2017,5,3,176,1.8060
2017,5,4,152,2.8638
2017,5,5,126,1.7592
2017,5,6,136,0.7182
2017,5,7,130,0.9970
2017,5,8,136,-0.0828
2017,5,9,129,-0.9114
2017,5,10,130,-0.6064
2017,6,1,212,0.1416
2017,6,2,187,-2.5707
2017,6,3,176,-1.5588
2017,6,4,152,-0.3249
2017,6,5,125,0.4763
2017,6,6,135,1.8805
2017,6,7,129,0.7295
2017,6,8,135,1.9302
2017,6,9,127,0.9840
2017,6,10,129,-1.6776
2017,7,1,221,2.5301
2017,7,2,194,2.1512
2017,7,3,164,2.5051
2017,7,4,168,0.4407
2017,7,5,144,0.2220
2017,7,6,126,2.3759
2017,7,7,138,4.3237
2017,7,8,131,0.2565
2017,7,9,127,1.2080
2017,7,10,137,2.9031
2017,8,1,221,0.5915
2017,8,2,194,3.3883
2017,8,3,163,0.8660
2017,8,4,167,1.2592
2017,8,5,144,-0.6221
2017,8,6,126,0.2298
2017,8,7,137,-0.3320
2017,8,8,131,0.4545
2017,8,9,126,-1.7856
2017,8,10,137,-2.1943
2017,9,1,220,1.0528
2017,9,2,194,-1.1954
2017,9,3,162,2.1729
2017,9,4,166,1.7774
2017,9,5,143,2.3237
2017,9,6,126,3.1341
2017,9,7,137,1.9159
2017,9,8,130,4.4787
2017,9,9,126,4.8251
2017,9,10,137,3.6866
2017,10,1,218,2.0028
2017,10,2,193,4.5129
2017,10,3,159,6.0873
2017,10,4,163,3.4115
2017,10,5,139,-0.7602
2017,10,6,126,-2.8159
2017,10,7,136,2.8316
2017,10,8,130,1.1926
2017,10,9,126,-2.0326
2017,10,10,135,1.9874
2017,11,1,217,3.1552
2017,11,2,192,4.1789
2017,11,3,159,3.7601
2017,11,4,163,4.1320
2017,11,5,138,3.9382
2017,11,6,126,1.3342
2017,11,7,135,5.4287
2017,11,8,130,1.7846
2017,11,9,125,0.4378
2017,11,10,135,1.0513
2017,12,1,216,-0.0800
2017,12,2,191,0.2233
2017,12,3,159,1.2036
2017,12,4,162,0.4030
2017,12,5,138,1.0853
2017,12,6,125,0.6293
2017,12,7,135,1.5047
2017,12,8,130,2.7068
2017,12,9,123,1.9221
2017,12,10,135,2.8278
2018,1,1,216,7.7678
2018,1,2,191,2.4208
2018,1,3,157,6.5304
2018,1,4,159,3.5335
2018,1,5,138,4.8826
2018,1,6,125,2.3895
2018,1,7,135,11.8975
2018,1,8,129,5.8432
2018,1,9,122,0.9073
2018,1,10,135,6.3804
2018,2,1,216,-3.4686
2018,2,2,191,-2.4975
2018,2,3,156,-1.9095
2018,2,4,159,-3.3052
2018,2,5,137,-3.6216
2018,2,6,125,-6.2871
2018,2,7,135,-2.5491
2018,2,8,129,-5.8103
2018,2,9,122,-7.6107
2018,2,10,135,-6.2596
2018,3,1,216,-1.6922
2018,3,2,189,-2.0292
2018,3,3,156,-0.5447
2018,3,4,158,-2.3020
2018,3,5,136,-2.2890
2018,3,6,125,-1.7235
2018,3,7,134,-3.0874
2018,3,8,128,-1.6749
2018,3,9,122,1.3183
2018,3,10,134,-0.5086
2018,4,1,215,0.8812
2018,4,2,187,-1.2819
2018,4,3,155,0.6827
2018,4,4,158,-1.9474
2018,4,5,135,-2.3430
2018,4,6,125,-0.0272
2018,4,7,133,3.6228
2018,4,8,127,-1.1033
2018,4,9,122,3.4217
2018,4,10,132,2.4282
2018,5,1,214,3.1575
2018,5,2,186,4.6699
2018,5,3,155,3.7145
2018,5,4,156,2.2168
2018,5,5,135,1.8063
2018,5,6,124,0.9107
2018,5,7,133,3.5860
2018,5,8,126,2.5757
2018,5,9,122,1.0349
2018,5,10,131,3.8299
2018,6,1,214,1.7551
2018,6,2,185,2.0290
2018,6,3,155,-0.5974
2018,6,4,156,0.2440
2018,6,5,135,0.5883
2018,6,6,124,0.4524
2018,6,7,132,2.8625
2018,6,8,126,-1.4431
2018,6,9,122,-1.3718
2018,6,10,131,2.5449
2018,7,1,262,2.8618
2018,7,2,165,1.9186
2018,7,3,152,5.0659
2018,7,4,189,4.6622
2018,7,5,129,4.8833
2018,7,6,133,1.6271
2018,7,7,122,5.0771
2018,7,8,115,3.7066
2018,7,9,126,4.0658
2018,7,10,153,3.3358
2018,8,1,262,10.8090
2018,8,2,164,4.0187
2018,8,3,150,2.6439
2018,8,4,189,4.4383
2018,8,5,128,1.8319
2018,8,6,133,1.7136
2018,8,7,122,5.8776
2018,8,8,114,0.9906
2018,8,9,126,-0.7492
2018,8,10,152,-1.1426
2018,9,1,262,0.1406
2018,9,2,163,1.3739
2018,9,3,150,1.2738
2018,9,4,188,1.3530
2018,9,5,128,1.8941
2018,9,6,132,1.5957
2018,9,7,122,0.7019
2018,9,8,112,1.9826
2018,9,9,126,1.1767
2018,9,10,151,-0.4692
2018,10,1,262,-5.2704
2018,10,2,163,-5.7794
2018,10,3,150,-6.2707
2018,10,4,188,-6.1561
2018,10,5,128,-8.4612
2018,10,6,132,-8.7043
2018,10,7,122,-10.7843
2018,10,8,111,-7.8145
2018,10,9,126,-8.8683
2018,10,10,151,-11.2082
2018,11,1,262,-5.3459
2018,11,2,164,3.0441
2018,11,3,148,4.3011
2018,11,4,187,2.7254
2018,11,5,128,4.1253
2018,11,6,130,3.0750
2018,11,7,120,4.3987
2018,11,8,111,3.9226
2018,11,9,124,4.0949
2018,11,10,149,-2.0649
2018,12,1,259,-8.7895
2018,12,2,163,-7.7677
2018,12,3,146,-7.3608
2018,12,4,186,-9.6568
2018,12,5,128,-8.5520
2018,12,6,130,-8.3842
2018,12,7,119,-9.9326
2018,12,8,111,-9.4911
2018,12,9,125,-9.9279
2018,12,10,147,-9.8918
2019,1,1,258,7.3232
2019,1,2,163,7.8548
2019,1,3,145,4.4166
2019,1,4,184,7.2482
2019,1,5,127,7.2982
2019,1,6,128,9.3300
2019,1,7,119,9.3095
2019,1,8,110,9.0996
2019,1,9,124,7.9366
2019,1,10,145,11.3905
2019,2,1,258,5.0470
2019,2,2,163,4.0310
2019,2,3,145,5.2627
2019,2,4,184,4.4857
2019,2,5,126,4.9492
2019,2,6,128,3.4705
2019,2,7,118,1.4028
2019,2,8,110,5.7347
2019,2,9,123,0.6261
2019,2,10,144,0.6843
2019,3,1,255,4.0493
2019,3,2,162,3.3152
2019,3,3,145,2.2924
2019,3,4,184,0.7596
2019,3,5,126,1.6685
2019,3,6,128,1.9705
2019,3,7,118,4.6623
2019,3,8,110,-1.4945
2019,3,9,122,0.4413
2019,3,10,143,1.3895
2019,4,1,254,4.1523
2019,4,2,162,2.3459
2019,4,3,144,5.8963
2019,4,4,184,2.7245
2019,4,5,126,5.5680
2019,4,6,124,3.1423
2019,4,7,117,2.9614
2019,4,8,110,-0.1142
2019,4,9,122,4.1211
2019,4,10,143,3.3151
2019,5,1,253,-7.6371
2019,5,2,160,-4.6572
2019,5,3,144,-5.8404
2019,5,4,184,-5.2789
2019,5,5,125,-6.2158
2019,5,6,124,-5.5500
2019,5,7,117,-6.7859
2019,5,8,109,-8.7859
2019,5,9,121,-8.7255
2019,5,10,144,-9.8409
2019,6,1,252,8.6117
2019,6,2,159,6.9495
2019,6,3,143,7.3857
2019,6,4,184,6.9425
2019,6,5,125,8.7395
2019,6,6,124,7.9217
2019,6,7,117,7.2531
2019,6,8,108,7.4335
2019,6,9,121,8.9997
2019,6,10,144,4.9572
2019,7,1,281,5.0807
2019,7,2,178,1.0882
2019,7,3,143,-1.1060
2019,7,4,162,0.3520
2019,7,5,154,2.3522
2019,7,6,116,1.2941
2019,7,7,113,-1.3675
2019,7,8,108,-0.4316
2019,7,9,111,0.2219
2019,7,10,151,0.7545
2019,8,1,280,-0.7690
2019,8,2,177,1.7264
2019,8,3,142,-2.7209
2019,8,4,161,-2.3076
2019,8,5,154,-2.1294
2019,8,6,116,-0.5248
2019,8,7,113,-1.0158
2019,8,8,107,-0.5075
2019,8,9,111,-2.5402
2019,8,10,151,-5.2170
2019,9,1,279,3.1701
2019,9,2,176,1.9422
2019,9,3,142,2.3190
2019,9,4,159,-0.1680
2019,9,5,154,2.2589
2019,9,6,116,3.8053
2019,9,7,113,1.2647
2019,9,8,107,3.6573
2019,9,9,111,-0.9638
2019,9,10,148,2.7698
2019,10,1,279,5.6651
2019,10,2,175,0.6736
2019,10,3,141,1.3742
2019,10,4,158,1.7667
2019,10,5,154,2.1950
2019,10,6,115,1.8446
2019,10,7,113,1.6711
2019,10,8,105,-2.1164
2019,10,9,110,2.9863
2019,10,10,148,1.4885
2019,11,1,276,4.8824
2019,11,2,175,2.7384
2019,11,3,140,1.5601
2019,11,4,156,5.7732
2019,11,5,154,3.4478
2019,11,6,114,0.8263
2019,11,7,113,2.7278
2019,11,8,105,3.4668
2019,11,9,109,3.4111
2019,11,10,148,3.8369
2019,12,1,275,4.9224
2019,12,2,174,2.1598
2019,12,3,140,4.4152
2019,12,4,156,1.7597
2019,12,5,153,2.7087
2019,12,6,114,2.5459
2019,12,7,111,4.2784
2019,12,8,105,0.8359
2019,12,9,109,2.5716
2019,12,10,145,4.1325
2020,1,1,274,3.0447
2020,1,2,174,3.2064
2020,1,3,140,-0.3952
2020,1,4,153,-2.6679
2020,1,5,153,0.5476
2020,1,6,114,-1.3101
2020,1,7,110,-1.8183
2020,1,8,104,-3.4019
2020,1,9,107,1.6768
2020,1,10,145,-1.7520
2020,2,1,272,-7.9157
2020,2,2,174,-6.2075
2020,2,3,140,-7.2843
2020,2,4,153,-8.7587
2020,2,5,153,-9.1306
2020,2,6,114,-6.6805
2020,2,7,110,-9.6069
2020,2,8,104,-10.1913
2020,2,9,107,-6.6830
2020,2,10,146,-8.4254
2020,3,1,272,-9.2836
2020,3,2,174,-6.0191
2020,3,3,140,-9.1942
2020,3,4,153,-12.9357
2020,3,5,152,-12.1705
2020,3,6,114,-16.2157
2020,3,7,110,-7.2985
2020,3,8,104,-17.6540
2020,3,9,107,-6.0172
2020,3,10,146,-18.9028
2020,4,1,272,12.6733
2020,4,2,174,12.1698
2020,4,3,139,10.1963
2020,4,4,153,13.3535
2020,4,5,152,12.0745
2020,4,6,114,9.9036
2020,4,7,110,11.0341
2020,4,8,103,10.9216
2020,4,9,106,19.4420
2020,4,10,146,12.4750
2020,5,1,272,7.8878
2020,5,2,173,5.2913
2020,5,3,139,4.9689
2020,5,4,153,5.7289
2020,5,5,149,6.5667
2020,5,6,114,6.3898
2020,5,7,110,2.9950
2020,5,8,102,3.2186
2020,5,9,106,1.1698
2020,5,10,145,3.2465
2020,6,1,271,7.3702
2020,6,2,173,4.3101
2020,6,3,138,-0.2597
2020,6,4,153,-2.8365
2020,6,5,148,1.8183
2020,6,6,113,-0.2657
2020,6,7,109,0.2410
2020,6,8,101,0.7820
2020,6,9,105,6.2156
2020,6,10,143,-0.4125
2020,7,1,248,8.9717
2020,7,2,180,12.6469
2020,7,3,147,5.8108
2020,7,4,152,4.9425
2020,7,5,159,2.8457
2020,7,6,105,5.5072
2020,7,7,123,5.2163
2020,7,8,96,4.1284
2020,7,9,113,1.9762
2020,7,10,147,8.2800
2020,8,1,247,6.6328
2020,8,2,179,14.7376
2020,8,3,147,8.3982
2020,8,4,152,4.7510
2020,8,5,157,6.9689
2020,8,6,105,5.3136
2020,8,7,123,3.1763
2020,8,8,96,3.7103
2020,8,9,113,3.2619
2020,8,10,145,8.4766
2020,9,1,246,-0.6406
2020,9,2,178,-6.7392
2020,9,3,147,-0.8499
2020,9,4,151,-3.0414
2020,9,5,157,-3.6576
2020,9,6,105,-1.6049
2020,9,7,123,-1.6187
2020,9,8,96,-3.1013
2020,9,9,113,-2.8894
2020,9,10,143,-6.5378
2020,10,1,246,-0.3331
2020,10,2,177,-3.8881
2020,10,3,145,-1.9116
2020,10,4,151,-2.2476
2020,10,5,157,-2.9518
2020,10,6,105,-4.2603
2020,10,7,123,-2.0693
2020,10,8,96,-3.4500
2020,10,9,113,-4.8432
2020,10,10,141,-1.5954
2020,11,1,245,8.8165
2020,11,2,177,10.0587
2020,11,3,145,8.7962
2020,11,4,150,12.3092
2020,11,5,157,8.0295
2020,11,6,105,12.1291
2020,11,7,123,12.6078
2020,11,8,94,12.3589
2020,11,9,112,13.7965
2020,11,10,141,10.1671
2020,12,1,245,2.2828
2020,12,2,177,7.9084
2020,12,3,144,2.0442
2020,12,4,150,5.1687
2020,12,5,157,2.8727
2020,12,6,105,4.9458
2020,12,7,123,3.9101
2020,12,8,94,4.4326
2020,12,9,112,4.0575
2020,12,10,139,2.4252
2021,1,1,244,-0.7168
2021,1,2,176,-1.0877
2021,1,3,143,-2.0442
2021,1,4,149,-1.2147
2021,1,5,156,2.1939
2021,1,6,105,-3.4950
2021,1,7,123,1.7389
2021,1,8,94,0.4876
2021,1,9,112,1.3269
2021,1,10,139,-0.0634
2021,2,1,244,1.8563
2021,2,2,176,-4.9164
2021,2,3,143,-0.5911
2021,2,4,149,4.4776
2021,2,5,155,1.6510
2021,2,6,105,2.6315
2021,2,7,123,1.6853
2021,2,8,94,2.7863
2021,2,9,112,5.9351
2021,2,10,138,3.8734
2021,3,1,244,2.2341
2021,3,2,174,2.2551
2021,3,3,142,3.5509
2021,3,4,149,3.5700
2021,3,5,155,3.5865
2021,3,6,104,5.8000
2021,3,7,123,4.5393
2021,3,8,94,4.9701
2021,3,9,112,6.1515
2021,3,10,138,2.7898
2021,4,1,242,7.6088
2021,4,2,174,6.4957
2021,4,3,142,3.2584
2021,4,4,149,3.2194
2021,4,5,155,3.4075
2021,4,6,104,3.4431
2021,4,7,123,3.8612
2021,4,8,94,2.1566
2021,4,9,112,1.5145
2021,4,10,138,7.9015
2021,5,1,240,1.5308
2021,5,2,173,-3.0211
2021,5,3,142,0.4526
2021,5,4,148,2.0148
2021,5,5,154,-0.1044
2021,5,6,104,0.1676
2021,5,7,123,2.5983
2021,5,8,94,2.2902
2021,5,9,112,2.6546
2021,5,10,136,-0.9805
2021,6,1,238,6.4763
2021,6,2,173,6.2246
2021,6,3,142,2.1707
2021,6,4,148,3.5112
2021,6,5,154,3.7975
2021,6,6,102,-0.7970
2021,6,7,123,1.7091
2021,6,8,94,0.2081
2021,6,9,112,-0.3719
2021,6,10,136,2.5612
2021,7,1,241,4.4307
2021,7,2,193,2.3184
2021,7,3,141,4.9257
2021,7,4,129,2.5794
2021,7,5,167,3.6380
2021,7,6,120,2.8180
2021,7,7,110,1.4594
2021,7,8,95,0.7618
2021,7,9,110,-1.9067
2021,7,10,148,-0.2454
2021,8,1,240,4.8376
2021,8,2,192,3.6836
2021,8,3,141,2.2543
2021,8,4,129,3.7586
2021,8,5,166,3.6555
2021,8,6,120,2.0901
2021,8,7,110,1.9864
2021,8,8,95,-0.0586
2021,8,9,109,-0.0636
2021,8,10,148,3.6416
2021,9,1,238,-6.5690
2021,9,2,192,-2.6930
2021,9,3,140,-5.2519
2021,9,4,129,-2.4067
2021,9,5,166,-6.2841
2021,9,6,120,-4.1202
2021,9,7,110,-5.9375
2021,9,8,95,-4.1030
2021,9,9,109,-2.4638
2021,9,10,148,-4.4635
2021,10,1,236,7.4245
2021,10,2,192,8.1070
2021,10,3,139,7.3051
2021,10,4,129,13.3636
2021,10,5,166,11.7604
2021,10,6,119,3.9777
2021,10,7,110,4.3612
2021,10,8,95,2.4821
2021,10,9,109,4.5069
2021,10,10,147,4.7836
2021,11,1,235,9.2931
2021,11,2,191,-1.2113
2021,11,3,139,-1.6782
2021,11,4,128,1.9119
2021,11,5,166,-0.6051
2021,11,6,118,-1.6971
2021,11,7,110,-4.4747
2021,11,8,94,0.0063
2021,11,9,108,-3.1446
2021,11,10,146,-0.7873
2021,12,1,234,4.3817
2021,12,2,189,2.5240
2021,12,3,138,3.2952
2021,12,4,128,2.5461
2021,12,5,166,2.4469
2021,12,6,117,6.1898
2021,12,7,110,7.7489
2021,12,8,93,6.7917
2021,12,9,107,6.7503
2021,12,10,146,2.0098
